6.875000000000000000e+03,9.977028864150656859e-08,2.182052872652761252e-06,0.000000000000000000e+00,1.605263818798921842e-07,2.205158223623168327e-06,0.000000000000000000e+00
7.125000000000000000e+03,9.370209776195840928e-08,1.928062158266349895e-06,0.000000000000000000e+00,1.234412461095413901e-07,2.006005419599015989e-06,0.000000000000000000e+00
7.375000000000000000e+03,9.816282617273529102e-08,1.839962562554899221e-06,0.000000000000000000e+00,1.432643975820200177e-07,1.957404549879943964e-06,0.000000000000000000e+00
7.625000000000000000e+03,8.224103315734681456e-08,1.628907726222066471e-06,0.000000000000000000e+00,1.088758134319671211e-07,1.780891311447160444e-06,0.000000000000000000e+00
7.875000000000000000e+03,8.776257608033608578e-08,1.517390759801259403e-06,0.000000000000000000e+00,1.076159495163148118e-07,1.593688327795520418e-06,0.000000000000000000e+00
8.125000000000000000e+03,8.491349025100569844e-08,1.421477030835857797e-06,0.000000000000000000e+00,1.050205905268748943e-07,1.665923953616296273e-06,0.000000000000000000e+00
8.375000000000000000e+03,8.809980248471425781e-08,1.426613101515280860e-06,0.000000000000000000e+00,1.151207132729808189e-07,1.618631754953576185e-06,0.000000000000000000e+00
8.625000000000000000e+03,7.798196839470928623e-08,1.381332506735016208e-06,0.000000000000000000e+00,1.134513318387847365e-07,1.467418439202760202e-06,0.000000000000000000e+00
8.875000000000000000e+03,8.445762357056729262e-08,1.260374822808367347e-06,0.000000000000000000e+00,8.936354918927305623e-08,1.352340122820253806e-06,0.000000000000000000e+00
9.125000000000000000e+03,7.147923178125928235e-08,1.107176326063561834e-06,0.000000000000000000e+00,8.531204041517873398e-08,1.253201037889812110e-06,0.000000000000000000e+00
9.375000000000000000e+03,7.515351343056393939e-08,1.117932979594613753e-06,0.000000000000000000e+00,8.303920362802328966e-08,1.308586071424376882e-06,0.000000000000000000e+00
9.625000000000000000e+03,6.836322036440952734e-08,1.019750786078068223e-06,0.000000000000000000e+00,8.222030239360784749e-08,1.311339296498880253e-06,0.000000000000000000e+00
9.875000000000000000e+03,6.820234602135593925e-08,1.005796919790511405e-06,0.000000000000000000e+00,7.280483857248623967e-08,1.166105468687887396e-06,0.000000000000000000e+00
